,index,symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,volume,avgVolume,exchange,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
225,318,MSI,"Motorola Solutions, Inc.",174.68,4.26,7.13,168.96,175.03,187.49,120.77,29612277760.0,170.28906,160.72284,326389,873290,NYSE,168.67,167.55,4.472,39.06082,2021-02-04T21:00:00.000+0000,169523001,1612198422
226,51,AWK,"American Water Works Company, Inc.",163.24,2.65,4.22,159.65,163.57,172.56,92.0,29590841344.0,154.55687,150.32948,227639,904331,NYSE,160.63,159.02,3.65,44.72329,2021-02-25T13:30:00.000+0000,181272000,1612198422
227,394,RMD,ResMed Inc.,201.09,-0.24,-0.48,198.82,203.9257,224.43,108.85,29260402688.0,213.87375,195.22409,345416,473834,NYSE,203.76,201.57,4.79,41.98121,2021-01-28T16:05:01.000+0000,145508989,1612198422
228,379,PSX,Phillips 66,66.71,-1.61,-1.09,65.4,68.42,93.29,40.04,29138927616.0,70.49656,61.236862,1133056,3674557,NYSE,68.34,67.8,-9.06,,2021-01-29T07:00:00.000+0000,436799994,1612198422
229,399,RSG,"Republic Services, Inc.",91.25,0.81,0.73,90.39,91.31,103.79,65.37,29083656192.0,94.8025,93.32642,243576,1287500,NYSE,90.93,90.52,3.191,28.596052,2021-02-22T21:00:00.000+0000,318724999,1612198422
230,67,BLL,Ball Corporation,88.75,0.83,0.73,88.18,89.13,102.76,51.26,29031190528.0,90.82156,86.371315,617519,1737621,NYSE,88.7,88.02,1.552,57.184277,2021-02-04T13:30:00.000+0000,327112006,1612198422
231,358,PEG,Public Service Enterprise Group Incorporated,57.225,1.41,0.795,55.72,57.26,62.15,34.75,28947150848.0,57.3375,56.20584,319821,2356240,NYSE,56.52,56.43,3.77,15.179045,2020-10-30T07:30:12.000+0000,505847983,1612198422
232,297,MCK,McKesson Corporation,179.87,3.1,5.4,175.4,180.02,187.67,112.6,28880646144.0,177.81157,163.1219,429221,1135373,NYSE,176.44,174.47,13.031,13.803238,2021-02-02T13:30:00.000+0000,160563997,1612198422
233,395,ROK,"Rockwell Automation, Inc.",248.56,0.01,0.03,247.09,252.55,268.91,115.38,28871487488.0,253.33344,238.72423,343721,724567,NYSE,252.02,248.53,11.18,22.232557,2021-01-26T07:00:01.000+0000,116155003,1612198422
234,289,LYB,LyondellBasell Industries N.V.,86.2499,0.57,0.4899,85.05,87.77,99.86,33.71,28800481280.0,91.85781,78.40788,457170,1888145,NYSE,86.64,85.76,4.24,20.341959,2021-01-29T13:30:00.000+0000,333919011,1612198422
235,220,HLT,Hilton Worldwide Holdings Inc.,103.44,2.02,2.05,101.88,103.82,116.73,44.3,28684843008.0,107.300934,94.828835,1165260,2747618,NYSE,102.38,101.39,-1.137,,2021-02-17T13:30:00.000+0000,277309000,1612198422
236,320,MTD,Mettler-Toledo International Inc.,1186.38,1.56,18.28,1175.9,1188.405,1271.67,579.4,28229437440.0,1179.7853,1053.3269,24606,131236,NYSE,1179.41,1168.1,23.79,49.86885,2021-02-04T21:00:00.000+0000,23794600,1612198422
237,480,WEC,"WEC Energy Group, Inc.",89.445,0.61,0.545,87.91,89.46,109.53,68.01,28214083584.0,89.51,94.799416,254596,1294027,NYSE,89.24,88.9,3.81,23.476377,2021-02-04T14:30:00.000+0000,315435000,1612198422
238,312,MPC,Marathon Petroleum Corporation,43.24,0.19,0.08,42.32,44.0,60.35,15.26,28134150144.0,42.96125,36.737446,1736435,6953755,NYSE,43.77,43.16,-14.908,,2021-02-02T13:30:00.000+0000,650651021,1612198422
239,11,ADM,Archer-Daniels-Midland Company,50.5218,1.02,0.5118,50.18,50.75,53.99,28.92,28109774848.0,50.93281,47.83168,804336,2550234,NYSE,50.48,50.01,3.147,16.053957,2021-01-26T07:00:01.000+0000,556389021,1612198422
240,129,DHI,"D.R. Horton, Inc.",76.795,-0.01,-0.005,75.91,77.83,83.25,25.51,27930494976.0,71.58312,71.74168,852444,3275834,NYSE,77.45,76.8,7.396,10.383315,2021-01-26T06:30:00.000+0000,363701999,1612198422
241,57,BBY,"Best Buy Co., Inc.",107.38,-1.32,-1.44,105.7,109.9,124.89,48.11,27805511680.0,107.33187,109.06314,918792,3279126,NYSE,109.45,108.82,6.562,16.363913,2021-02-25T13:30:00.000+0000,258944977,1612198422
242,351,OTIS,Otis Worldwide Corporation,64.035,-0.95,-0.615,63.0,65.99,68.21,38.0,27739643904.0,65.273125,63.74854,1443931,2169249,NYSE,65.99,64.65,,,2021-02-01T10:00:00.000+0000,433195032,1612198422
243,420,SWK,"Stanley Black & Decker, Inc.",172.93,-0.32,-0.56,170.4,176.965,195.0,70.0,27707363328.0,176.36063,169.54869,523981,1135450,NYSE,176.56,173.49,7.77,22.256113,2021-01-28T06:00:09.000+0000,160223000,1612198422
244,200,GLW,Corning Incorporated,35.81,-0.17,-0.06,35.6,36.39,38.84,17.44,27394650112.0,36.76406,34.2273,1009188,3968770,NYSE,36.16,35.87,0.54,66.31481,2021-01-27T07:19:08.000+0000,765000003,1612198422
245,484,WLTW,Willis Towers Watson Public Limited Company,207.93,2.46,4.99,203.52,208.21,220.97,143.34,26793443328.0,206.80844,205.47299,439218,1030547,NASDAQ,203.94,202.94,8.17,25.450428,2021-02-09T13:30:00.000+0000,128857997,1612198422
246,174,FAST,Fastenal Company,46.53,2.06,0.94,46.01,46.77,51.89,26.72,26715664384.0,49.146564,47.072628,925374,3145121,NASDAQ,46.22,45.59,1.49,31.228188,2021-01-20T06:50:00.000+0000,574159991,1612198422
247,53,AZO,"AutoZone, Inc.",1168.48,4.48,50.11,1124.31,1168.48,1297.82,684.91,26593552384.0,1204.144,1179.5448,105370,276834,NYSE,1125.0,1118.37,76.326,15.30907,2020-12-08T06:55:00.000+0000,22759099,1612198422
248,260,KEYS,"Keysight Technologies, Inc.",142.6,0.71,1.01,140.82,143.4674,153.21,77.93,26537005056.0,137.86375,112.501755,366420,1421765,NYSE,142.88,141.59,3.31,43.081573,2021-02-18T21:00:00.000+0000,186094005,1612198422
249,96,CLX,The Clorox Company,209.89,0.21,0.43,206.65,212.425,239.87,154.88,26456635392.0,201.79312,212.17548,747462,1643865,NYSE,209.61,209.46,8.997,23.328888,2021-02-04T13:30:00.000+0000,126050004,1612198422
250,286,LUV,Southwest Airlines Co.,44.8,1.96,0.86,44.29,45.12,58.83,22.47,26453233664.0,46.38906,40.85657,2439277,8388431,NYSE,44.34,43.94,-5.441,,2021-04-22T12:30:00.000+0000,590473966,1612198422
251,111,CPRT,"Copart, Inc.",111.55,1.64,1.8,109.77,111.71,130.96,55.69,26340636672.0,119.17656,109.698105,259109,1297949,NASDAQ,110.11,109.75,2.851,39.12662,2020-11-18T17:08:00.000+0000,236133005,1612198422
252,31,AME,"AMETEK, Inc.",114.25,0.87,0.99,112.72,114.98,125.81,54.82,26284924928.0,118.84563,107.810295,381374,934985,NYSE,114.0,113.26,3.78,30.224869,2021-02-04T13:30:00.000+0000,230064988,1612198422
253,382,PXD,Pioneer Natural Resources Company,119.875,-0.85,-1.025,119.065,122.99,147.24,48.62,25917814784.0,121.623436,102.14781,708353,2418845,NYSE,122.17,120.9,1.041,115.153694,2021-02-17T21:00:00.000+0000,216207005,1612198422
254,486,WMB,"The Williams Companies, Inc.",21.24,0.05,0.01,21.08,21.55,22.88,8.41,25776652288.0,21.351562,20.601532,2713975,9683644,NYSE,21.43,21.23,0.178,119.325836,2020-11-02T16:15:01.000+0000,1213590032,1612198422
255,268,KR,The Kroger Co.,33.71,-2.29,-0.79,33.285,34.94,42.99,26.87,25665007616.0,32.550938,33.475254,6409494,12689860,NYSE,34.51,34.5,3.736,9.023019,2020-12-03T08:00:09.000+0000,761347007,1612198422
256,165,ETSY,"Etsy, Inc.",202.455,1.69,3.365,195.68,203.76,226.725,29.95,25527752704.0,191.74063,144.27074,802440,3652550,NASDAQ,201.68,199.09,1.862,108.72986,2020-10-28T16:05:32.000+0000,126090997,1612198422
257,481,WELL,Welltower Inc.,61.155,0.92,0.555,59.862,61.31,89.99,24.27,25520285696.0,62.935,58.92022,609833,2608485,NYSE,60.99,60.6,2.493,24.530685,2021-02-09T21:00:00.000+0000,417304974,1612198422
258,190,FRC,First Republic Bank,146.6512,1.15,1.6612,144.96,146.94,166.82,70.06,25254656000.0,148.33719,126.45854,180809,983109,NYSE,146.61,144.99,5.81,25.24117,2021-01-14T07:00:29.000+0000,172208997,1612198422
259,274,LEN,Lennar Corporation,82.7,-0.54,-0.45,81.5,84.465,88.96,25.42,25252196352.0,78.68625,76.76073,688534,2830573,NYSE,83.79,83.15,7.846,10.540402,2020-12-16T17:00:04.000+0000,305346993,1612198422
260,126,DFS,Discover Financial Services,82.1899,-1.62,-1.3501,81.64,85.25,100.96,23.25,25232300032.0,90.675,68.67146,1655336,2774636,NYSE,84.38,83.54,3.596,22.855925,2021-01-20T16:19:00.000+0000,307000009,1612198422
261,225,HRL,Hormel Foods Corporation,46.57,-0.62,-0.29,45.98,46.86,52.97,39.01,25143982080.0,46.4175,49.081753,887473,2368085,NYSE,46.66,46.86,1.66,28.054216,2020-11-24T06:30:04.000+0000,539918018,1612198422
262,417,STT,State Street Corporation,70.395,0.56,0.395,69.95,70.96,81.82,42.1,24860416000.0,73.76187,67.836716,443820,2320614,NYSE,70.56,70.0,6.32,11.138449,2021-01-19T07:30:00.000+0000,353155991,1612198422
263,87,CERN,Cerner Corporation,80.23,0.15,0.12,79.475,80.76,84.2,53.08,24597716992.0,78.86844,73.85606,376436,1521211,NASDAQ,80.76,80.11,2.559,31.35209,2021-02-10T21:00:00.000+0000,306590016,1612198422
264,123,DAL,"Delta Air Lines, Inc.",37.9094,-0.13,-0.0506,37.415,38.43,60.03,17.51,24176113664.0,40.10344,34.00679,4958504,15006145,NYSE,38.35,37.96,-19.49,,2021-01-14T07:25:05.000+0000,637734010,1612198422
265,193,FTNT,"Fortinet, Inc.",147.97,2.22,3.22,145.645,148.1,155.31,70.2,24020267008.0,145.9225,129.63876,199655,1065426,NASDAQ,146.381,144.75,2.679,55.2333,2021-02-04T21:00:00.000+0000,162332007,1612198422
266,322,MXIM,"Maxim Integrated Products, Inc.",89.59,2.14,1.88,88.45,89.73,98.44,41.93,24013791232.0,90.24125,76.65759,785022,2097644,NASDAQ,88.69,87.71,2.682,33.404175,2021-01-26T16:03:04.000+0000,268040978,1612198422
267,136,DLTR,"Dollar Tree, Inc.",101.91,0.25,0.25,100.23,102.1,115.45,60.2,23968417792.0,108.971565,99.1773,482042,2039596,NASDAQ,102.08,101.66,4.049,25.16918,2020-11-24T07:30:00.000+0000,235192011,1612198422
268,151,ED,"Consolidated Edison, Inc.",71.285,0.71,0.505,69.53,71.37,94.65,62.03,23874488320.0,70.38281,75.158394,733919,2757944,NYSE,70.78,70.78,4.053,17.588207,2021-02-18T21:00:00.000+0000,334916018,1612198422
269,36,ANET,"Arista Networks, Inc.",314.28,2.18,6.72,309.92,315.51,320.34,156.63,23778897920.0,297.90625,247.9024,175208,681931,NYSE,310.0,307.56,8.938,35.16223,2021-02-18T21:00:00.000+0000,75661505,1612198422
270,304,MKC,"McCormick & Company, Incorporated",88.3799,-1.3,-1.1601,87.415,89.89,105.535,56.115,23611396096.0,93.34781,96.014084,439838,1126434,NYSE,89.26,89.54,2.78,31.79133,2021-01-28T06:30:05.000+0000,267157986,1612198422
271,492,WY,Weyerhaeuser Company,31.38,0.61,0.19,30.87,31.59,34.71,13.1,23422752768.0,33.174686,29.754452,1404869,4218518,NYSE,31.42,31.19,1.067,29.409557,2021-01-29T03:05:09.000+0000,746422969,1612198422
272,45,ARE,"Alexandria Real Estate Equities, Inc.",168.345,0.74,1.235,166.71,168.46,179.79,109.22,23318476800.0,170.91937,166.5935,205871,927567,NYSE,167.6,167.11,4.303,39.122707,2021-02-01T21:00:00.000+0000,138516005,1612198422
273,443,TSN,"Tyson Foods, Inc.",63.83,-0.75,-0.48,62.59,64.61,84.85,42.57,23285377024.0,64.935,62.59146,775018,2493081,NYSE,64.56,64.31,5.86,10.892491,2021-02-11T13:30:00.000+0000,364803024,1612198422
274,406,SIVB,SVB Financial Group,448.27,2.4,10.49,438.03,449.38,497.85,127.39,23260057600.0,414.57843,307.704,292406,423632,NASDAQ,444.66,437.78,22.87,19.600786,2021-04-22T20:00:00.000+0000,51888499,1612198422
275,33,AMP,"Ameriprise Financial, Inc.",199.11,0.63,1.24,196.77,200.35,214.5,80.01,23256047616.0,198.15625,173.06168,154793,678863,NYSE,199.82,197.87,12.2,16.320492,2021-01-27T16:08:00.000+0000,116799998,1612198422
276,346,ODFL,"Old Dominion Freight Line, Inc.",198.01,2.07,4.01,194.54,198.16,213.66,105.8,23232710656.0,199.78906,195.90059,160605,672506,NASDAQ,197.01,194.0,5.275,37.537437,2021-02-04T13:30:00.000+0000,117330997,1612198422
277,142,DTE,DTE Energy Company,119.98,1.06,1.26,117.91,120.22,135.67,71.21,23223328768.0,120.89031,120.33883,234489,1074755,NYSE,118.86,118.72,7.066,16.979904,2020-10-27T07:00:11.000+0000,193560000,1612198422
278,157,ENPH,"Enphase Energy, Inc.",182.49,0.08,0.14,177.3494,188.355,222.43,21.49,23054510080.0,186.25594,114.09883,1210836,3703936,NASDAQ,185.3,182.35,1.284,142.12617,2021-02-09T21:00:00.000+0000,126333005,1612198422
279,445,TTWO,"Take-Two Interactive Software, Inc.",200.19,-0.13,-0.26,198.945,203.91,211.44,100.0,23044071424.0,201.58969,174.74898,289764,1456393,NASDAQ,201.79,200.45,4.124,48.542675,2021-02-08T21:00:00.000+0000,115111002,1612198422
280,48,AVB,"AvalonBay Communities, Inc.",164.67,0.61,1.0,161.1,164.915,229.4,118.17,22989412352.0,160.69937,156.84576,276534,1015486,NYSE,164.64,163.67,4.656,35.367268,2021-02-03T21:00:00.000+0000,139608990,1612198422
281,275,LH,Laboratory Corporation of America Holdings,235.49,2.87,6.58,229.34,235.91,235.91,98.02,22936727552.0,213.54407,197.83554,258520,680090,NYSE,229.68,228.91,8.622,27.31269,2021-02-11T13:30:00.000+0000,97400007,1612198422
282,160,EQR,Equity Residential,61.54,-0.16,-0.1,60.37,61.97,87.19,45.43,22908448768.0,59.4525,56.328686,754809,2944714,NYSE,61.86,61.64,2.545,24.180746,2021-02-10T21:00:00.000+0000,372252986,1612198422
283,466,VLO,Valero Energy Corporation,55.8,-1.12,-0.63,54.84,57.49,86.79,31.0,22754625536.0,57.464687,51.546425,1764377,4746940,NYSE,56.94,56.43,-3.5,,2021-01-28T06:25:00.000+0000,407788988,1612198422
284,353,PAYC,"Paycom Software, Inc.",394.34,3.84,14.6,384.69,394.54,471.08,163.42,22726207488.0,424.60843,356.85883,79604,393921,NYSE,385.0,379.74,2.817,139.98581,2021-02-10T21:00:00.000+0000,57630997,1612198422
285,471,VRSN,"VeriSign, Inc.",198.27,2.16,4.2,193.51,198.39,221.3,148.77,22624589824.0,205.3925,204.4646,131896,617408,NASDAQ,195.47,194.07,6.932,28.602135,2021-02-11T13:30:00.000+0000,114110001,1612198422
286,324,NDAQ,"Nasdaq, Inc.",136.87,1.18,1.6,135.5,137.62,144.4,71.66,22481991680.0,135.00218,129.50511,261513,931713,NASDAQ,136.53,135.27,5.59,24.484793,2021-01-27T07:00:00.000+0000,164257994,1612198422
287,20,AJG,Arthur J. Gallagher & Co.,115.95,0.47,0.54,114.13,116.3,129.12,65.09,22453833728.0,120.45937,110.8527,261675,859280,NYSE,114.37,115.41,4.2,27.607143,2021-01-28T16:15:09.000+0000,193651002,1612198422
288,207,GRMN,Garmin Ltd.,117.21,2.05,2.35,115.19,117.3296,125.0,61.04,22414886912.0,120.15844,108.04197,197059,775777,NASDAQ,115.195,114.86,5.327,22.003002,2021-02-17T13:30:00.000+0000,191236984,1612198422
289,194,FTV,Fortive Corporation,66.37,0.44,0.29,66.1,66.9,74.255,31.221758,22379700224.0,69.4125,65.6107,320218,1925845,NYSE,66.48,66.08,1.529,43.407455,2021-02-04T21:00:00.000+0000,337196026,1612198422
290,345,O,Realty Income Corporation,59.41,0.59,0.35,58.84,59.68,84.92,38.0,22182385664.0,59.999374,60.945328,1017129,3077608,NYSE,59.45,59.06,1.201,49.467113,2021-02-22T16:00:00.000+0000,373377978,1612198422
291,153,EIX,Edison International,58.4,0.41,0.24,57.58,58.49,78.93,43.63,22105217024.0,61.292187,57.375328,337048,1699822,NYSE,58.11,58.16,0.962,60.706863,2021-02-25T21:00:00.000+0000,378513990,1612198422
292,490,WST,"West Pharmaceutical Services, Inc.",298.54,-0.32,-0.95,294.72,303.25,312.12,124.53,22070226944.0,289.66687,279.18585,303370,451149,NYSE,300.6,299.49,4.13,72.28571,2020-10-22T06:00:11.000+0000,73927202,1612198422
293,152,EFX,Equifax Inc.,179.9,1.58,2.79,177.82,180.19,196.47,103.01,21883574272.0,185.90062,167.97147,150050,765891,NYSE,178.28,177.11,3.616,49.751106,2020-10-21T17:00:04.000+0000,121642992,1612198422
294,5,ABC,AmerisourceBergen Corporation,106.33,2.04,2.13,104.81,106.76,112.48,72.06,21756715008.0,102.35125,100.59672,310402,1162829,NYSE,104.86,104.2,-16.65,,2021-02-04T13:30:00.000+0000,204615019,1612198422
295,375,PPL,PPL Corporation,28.0523,1.38,0.3823,27.58,28.105,36.62,18.12,21567365120.0,27.665312,27.867956,1007022,4820060,NYSE,27.75,27.67,2.014,13.92865,2020-11-05T08:00:19.000+0000,768826981,1612198422
296,305,MKTX,MarketAxess Holdings Inc.,566.815,4.82,26.055,544.965,567.2099,606.45,275.5,21518280704.0,546.72095,520.68585,70325,303865,NASDAQ,549.55,540.76,7.85,72.205734,2021-01-27T06:30:00.000+0000,37963499,1612198422
297,221,HOLX,"Hologic, Inc.",82.46,3.42,2.73,80.8,84.065,84.065,26.49,21246808064.0,75.554375,68.9427,1558210,1968511,NASDAQ,80.9,79.73,5.265,15.661919,2021-01-27T16:01:00.000+0000,257661994,1612198422
298,502,ZBRA,Zebra Technologies Corporation,396.79,2.31,8.96,388.455,397.035,419.21,150.06,21155414016.0,392.34,319.65344,85060,362888,NASDAQ,391.67,387.83,8.761,45.290493,2021-02-11T13:30:00.000+0000,53316399,1612198422
299,81,CBRE,"CBRE Group, Inc.",62.5606,2.59,1.5806,60.73,62.59,67.7,29.17,20986329088.0,63.049065,53.166424,532408,1881052,NYSE,61.74,60.98,3.187,19.629934,2021-02-23T13:30:00.000+0000,335456007,1612198422
300,83,CCL,Carnival Corporation & Plc,18.76,0.48,0.09,18.41,19.13,45.04,7.8,20942163968.0,20.59875,17.178614,14074298,50882611,NYSE,18.96,18.67,-13.208,,2021-01-11T09:15:00.000+0000,1116320041,1612198422
301,65,BKR,Baker Hughes Company,20.21,0.6,0.12,19.99,20.42,24.04,9.12,20922603520.0,21.694374,17.288687,1206192,7074867,NYSE,20.37,20.09,,,2021-01-21T07:00:00.000+0000,1035259947,1612198422
302,183,FITB,Fifth Third Bancorp,29.29,1.24,0.36,28.97,29.35,32.82,11.1,20876740608.0,29.15375,24.078466,1842240,5400904,NASDAQ,29.05,28.93,1.83,16.005465,2021-04-20T12:30:00.000+0000,712760007,1612198422
303,90,CHD,"Church & Dwight Co., Inc.",83.795,-0.75,-0.635,83.06,85.41,98.96,47.98,20818868224.0,86.10812,89.74701,731964,1516714,NYSE,84.32,84.43,3.12,26.857372,2021-01-29T06:55:00.000+0000,248450006,1612198422
304,474,VTRS,Viatris Inc.,17.315,1.91,0.325,17.03,17.43,23.11,12.75,20816095232.0,17.755625,16.35219,3590628,14629244,NASDAQ,17.15,16.99,,,,1202200129,1612198422
305,186,FLT,"FleetCor Technologies, Inc.",248.09,2.2,5.34,244.04,248.9,329.85,168.51,20691101696.0,268.7625,253.62474,241441,712932,NYSE,244.97,242.75,8.31,29.854391,2021-02-04T21:00:00.000+0000,83401595,1612198422
306,385,QRVO,"Qorvo, Inc.",178.48,4.45,7.6,174.23,178.48,191.825,67.54,20356358144.0,171.3603,143.10019,783591,1214491,NASDAQ,174.36,170.88,3.794,47.042698,2021-02-03T21:00:00.000+0000,114054001,1612198422
307,258,K,Kellogg Company,58.95,0.02,0.01,58.22,59.07,72.88,52.66,20261881856.0,60.595314,64.87474,1378846,2546660,NYSE,58.94,58.94,3.452,17.077057,2021-02-11T13:30:00.000+0000,343713009,1612198422
308,422,SYF,Synchrony Financial,34.16,1.52,0.51,33.995,34.85,40.69,12.15,19942334464.0,35.405,28.856205,3503801,5241326,NYSE,34.63,33.65,2.27,15.048458,2021-01-29T06:30:08.000+0000,583791993,1612198422
309,467,VMC,Vulcan Materials Company,150.43,0.86,1.29,148.52,152.39,168.24,65.56,19933628416.0,151.03062,138.30197,161301,904568,NYSE,150.71,149.14,4.583,32.823475,2021-02-16T13:30:00.000+0000,132510991,1612198422
310,209,GWW,"W.W. Grainger, Inc.",369.6,1.43,5.21,366.39,371.385,427.9,200.61,19835693056.0,396.80844,375.2781,102152,326019,NYSE,367.19,364.39,11.574,31.933643,2021-02-03T08:00:00.000+0000,53668001,1612198422
311,237,INCY,Incyte Corporation,90.38,0.7,0.63,89.44,91.19,110.37,62.48,19792857088.0,90.36719,90.629196,198342,1169616,NASDAQ,90.0,89.75,-1.552,,2021-02-09T07:00:00.000+0000,218995985,1612198422
312,116,CTLT,"Catalent, Inc.",119.19,3.6,4.14,116.225,119.32,120.48,31.04,19630354432.0,109.18375,94.907814,466284,1225495,NYSE,116.91,115.05,1.582,75.34134,2021-02-02T13:30:00.000+0000,164697998,1612198422
313,241,IP,International Paper Company,49.44,-1.73,-0.87,48.935,51.105,53.39,26.38,19434616832.0,50.359688,44.000877,1252047,2751942,NYSE,50.94,50.31,1.248,39.615383,2021-02-04T13:30:00.000+0000,393095001,1612198422
314,85,CDW,CDW Corporation,135.9,3.22,4.24,132.89,135.95,146.95,73.39,19432069120.0,132.57094,124.700584,280967,906514,NASDAQ,133.47,131.66,5.07,26.804731,2021-02-10T13:30:00.000+0000,142987999,1612198422
315,266,KMX,"CarMax, Inc.",118.56,0.66,0.78,117.12,119.96,128.58,37.59,19270858752.0,104.40875,99.308105,456776,1568578,NYSE,119.61,117.78,4.551,26.051416,2021-04-01T12:30:00.000+0000,162540981,1612198422
316,164,ETR,Entergy Corporation,96.1919,0.9,0.8619,94.57,96.325,135.55,75.19,19260696576.0,96.39969,101.539856,481484,1366642,NYSE,95.31,95.33,6.891,13.959064,2021-02-24T13:30:00.000+0000,200232001,1612198422
317,269,KSU,Kansas City Southern,205.38,1.34,2.71,203.92,206.52,223.59,92.86,19223896064.0,205.80812,187.15941,151552,855995,NYSE,204.81,202.67,6.54,31.403671,2021-01-22T08:00:00.000+0000,93601597,1612198422
318,430,TER,"Teradyne, Inc.",115.72,1.97,2.24,114.0,117.54,143.4,42.87,19216001024.0,126.74062,99.338394,1227761,1580416,NASDAQ,116.5,113.48,4.28,27.037382,2021-01-27T17:02:00.000+0000,166056006,1612198422
319,338,NTRS,Northern Trust Corporation,90.4,1.36,1.21,89.63,90.76,104.45,60.67,18829324288.0,93.62688,86.12971,270441,952457,NASDAQ,90.26,89.19,5.46,16.556776,2021-01-21T07:28:00.000+0000,208288985,1612198422
320,352,OXY,Occidental Petroleum Corporation,20.15,0.45,0.09,19.8,20.75,43.6,8.52,18763862016.0,19.923124,14.677957,7010325,26626477,NYSE,20.63,20.06,-17.277,,2021-02-16T21:00:00.000+0000,931209033,1612198422
321,188,FOX,Fox Corporation,30.25,1.2,0.36,29.67,30.36,38.44,19.13,18450714624.0,29.338125,27.637737,391767,1808181,NASDAQ,29.86,29.89,2.627,11.515036,,609940979,1612198422
322,189,FOXA,Fox Corporation,31.48,0.96,0.3,30.93,31.59,40.73,19.81,18406543360.0,30.034843,27.848503,1550295,6143544,NASDAQ,31.25,31.18,2.627,11.983251,2021-02-09T08:00:00.000+0000,584705952,1612198422
323,306,MLM,"Martin Marietta Materials, Inc.",293.22,2.02,5.81,287.77,296.47,319.01,135.08,18260041728.0,289.4044,251.67752,142985,577049,NYSE,289.57,287.41,10.697,27.411425,2021-02-09T13:30:00.000+0000,62274203,1612198422
324,14,AEE,Ameren Corporation,73.62,1.24,0.9,72.45,73.68,87.66,58.74,18199379968.0,75.58063,78.97547,309383,1638563,NYSE,72.95,72.72,3.423,21.50745,2021-02-18T21:00:00.000+0000,247207009,1612198422
325,21,AKAM,"Akamai Technologies, Inc.",111.43,0.36,0.4,109.22,112.808,124.91,75.18,18140135424.0,106.861565,107.49898,506429,1689808,NASDAQ,112.8,111.03,3.411,32.66784,2021-02-09T21:00:00.000+0000,162794000,1612198422
326,170,EXPE,"Expedia Group, Inc.",127.775,2.96,3.675,125.645,129.6,147.55,40.76,18075179008.0,133.05376,107.53329,1922809,3208639,NASDAQ,126.15,124.1,-15.493,,2021-02-11T21:00:00.000+0000,141460998,1612198422
327,460,URI,"United Rentals, Inc.",249.6146,2.72,6.6046,245.0,249.78,267.59,58.85,18021324800.0,244.14062,201.36693,200341,845714,NYSE,247.92,243.01,12.2,20.460213,2021-01-27T16:15:00.000+0000,72196597,1612198422
328,128,DGX,Quest Diagnostics Incorporated,133.24,3.17,4.09,130.12,133.68,133.68,73.02,17956222976.0,123.10313,120.841606,436966,1234142,NYSE,130.43,129.15,8.11,16.429102,2021-02-04T13:30:00.000+0000,134766009,1612198422
329,132,DISCA,"Discovery, Inc.",40.58,-2.03,-0.84,40.32,42.05,49.94,17.12,17923901440.0,33.521873,25.257444,3443291,8250365,NASDAQ,41.05,41.42,1.805,22.481997,2020-11-05T07:00:00.000+0000,441692988,1612198422
330,107,COO,"The Cooper Companies, Inc.",363.4,-0.18,-0.64,360.88,366.545,389.44,236.68,17851551744.0,363.35593,334.13205,41623,261718,NYSE,367.45,364.04,4.81,75.550934,2020-12-03T16:15:00.000+0000,49123698,1612198422
331,133,DISCK,"Discovery, Inc.",34.18,-2.43,-0.85,33.96,35.27,38.0,15.43,17850984448.0,29.0825,22.508322,2201362,3932363,NASDAQ,34.84,35.03,1.805,18.936289,2020-11-05T07:00:00.000+0000,522264027,1612198422
332,396,ROL,"Rollins, Inc.",36.26,0.67,0.24,35.89,36.71,43.0,20.48,17826285568.0,38.6475,37.368153,688602,1647529,NYSE,36.59,36.02,0.53,68.41509,2021-01-27T07:30:02.000+0000,491623981,1612198422
333,22,ALB,Albemarle Corporation,167.39,2.91,4.73,163.34,167.77,188.35,48.89,17819836416.0,162.24937,115.298615,556909,1536829,NYSE,165.78,162.66,3.59,46.626743,2021-02-17T21:00:00.000+0000,106456995,1612198422
334,245,IR,Trane Technologies plc,42.3,1.1,0.46,41.68,42.42,47.78,17.01,17666848768.0,45.160625,39.13635,601800,2001060,NYSE,42.39,41.84,-0.486,,2020-11-02T16:30:00.000+0000,417655999,1612198422
335,347,OKE,"ONEOK, Inc.",39.6615,-0.42,-0.1685,38.9,40.75,78.48,12.16,17625450496.0,40.835938,32.450584,1134602,3737718,NYSE,40.36,39.83,1.46,27.16541,2021-02-22T21:00:00.000+0000,444396972,1612198422
336,432,TFX,Teleflex Incorporated,377.83,0.05,0.2,374.275,384.36,414.72,221.27,17594296320.0,395.73343,373.29196,32291,229757,NYSE,380.29,377.63,7.77,48.626766,2020-10-29T06:30:12.000+0000,46566700,1612198422
337,473,VTR,"Ventas, Inc.",46.64,1.24,0.57,46.16,46.88,63.38,13.35,17469990912.0,48.369377,44.24971,1006264,2386003,NYSE,46.5,46.07,0.906,51.479027,2021-02-18T13:30:00.000+0000,374570989,1612198422
