,index,date,symbol,filing_date,accepted_date,period,net_revenue,cost_of_sales,gross_profit_margin_non,gross_profit_margin_ratio,r_n_d,g_n_a,s_n_m,other_income,total_opex,cost_expenses,interest_expense,d_n_a,ebitda_non,ebitda_margin,operating_income,operating_margin,total_other_income,pretax_income_non,pretax_income_margin,income_tax_expense,net_income,profit_margin,eps_non,eps_diluted,shares_outstanding_non,shares_outstanding_diluted,sec_filing_link,sec_statement_link,cash_non,short_term_investments,cash_n_short_term_investments,inventory,other_current_assets,total_current_assets,pp_n_e,goodwill,intangible_assets,goodwill_n_intangible_assets,long_term_investments,tax_assets,other_assets,total_assets,accounts_payable,short_term_debt,income_tax_payables,deferred_revenue,other_current_liabilities,total_current_liabilities,long_term_debt,deferred_revenue_non_current,deferred_tax_liabilities_non_current,other_non_current_liabilities,total_non_current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comprehensive_income,other_se,total_se,total_l_se,total_investments,total_debt,net_debt,deferred_income_tax,sbc,change_in_working_capital,accounts_receivable,other_working_capital,other_non_cash_items,net_cash_by_operating_activities,investments_in_pp_n_e,acquisitions_net,purchase_of_investments,sales_maturities_of_investments,other_investing_activities,net_cash_used_for_investing_activities,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activities,net_cash_used_provided_by_financing_activities,effect_of_fx_rate_changes_on_cash,net_change_in_cash,cash_at_end_of_period,cash_at_beginning_of_period,operating_cash_flow,capex,free_cash_flow,QQ-YYYY,Year,ffo_math,book_value_math,ebit_math,working_capital_math,quick_assets_math,quick_ratio_math
1707,0.0,1994-03-31,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1711,0.0,1994-03-31,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1683,0.0,1994-03-31,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1723,0.0,1994-03-31,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1719,0.0,1994-03-31,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1715,0.0,1994-03-31,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1714,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1686,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1694,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1682,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1698,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1678,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1722,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1718,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1702,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1706,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1670,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1710,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
1726,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,300872000.0,13592000.0,314464000.0,272108500.0,63941750.0,1119113000.0,166775000.0,0.0,0.0,0.0,0.0,0.0,63941750.0,1325686500.0,220429250.0,13592000.0,0.0,0.0,99240250.0,486076250.0,76118000.0,0.0,167667000.0,0.0,243785000.0,99240250.0,729861250.0,74482250.0,524051500.0,-196272000.0,0.0,595825250.0,729861250.0,0.0,149168000.0,-151500000.0,10200000.0,0.0,61932250.0,-49850250.0,3968250.0,0.0,184248750.0,0.0,0.0,-78018250.0,118398750.0,-934250.0,0.0,0.0,20520250.0,0.0,-14143000.0,0.0,0.0,0.0,0.0,300872000.0,169103250.0,184248750.0,-39896750.0,144352000.0,FY-1994,1994,117925000.0,595825250.0,153836500.0,633036750.0,264613750.0,1.742534221739902
